left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
eoi,0.643282,0.562589,0.6048124,0.54873693,0.5726769,0.6021926,0.48010656,0.6872292,0.72261655,0.66479635,0.52333874,0.6312199,0.69202375,0.59420335,0.62207425,0.54636836,0.6527858,0.5309335,0.6804144,0.5265814
eom,0.49828115,0.7018707,0.6732153,0.5409283,0.71681654,0.59719765,0.4782093,0.67317754,0.7159158,0.7291201,0.5750616,0.66393524,0.71947944,0.5416907,0.6457318,0.65913236,0.59287226,0.6715026,0.64090323,0.5298743
eoo,0.55367494,0.6683388,0.57155836,0.61465025,0.62940925,0.6198249,0.47438008,0.61809146,0.664176,0.6249863,0.604733,0.6366396,0.6394457,0.5095102,0.61290634,0.6368279,0.544622,0.613824,0.624047,0.70281196
eop,0.4871831,0.71581495,0.6112132,0.5599579,0.5551461,0.69281954,0.48942277,0.5782229,0.68242097,0.64257157,0.576867,0.5964823,0.6313212,0.5525141,0.579768,0.5930541,0.5600024,0.6836576,0.66798824,0.5430827
eoz,0.42462617,0.58050275,0.5272721,0.5542943,0.53282285,0.55263966,0.41950113,0.52744997,0.57403564,0.47856903,0.56117713,0.4747591,0.5458896,0.4418761,0.5060364,0.5256469,0.52932507,0.645411,0.5896869,0.4533211
epc,0.51072633,0.7092613,0.6553661,0.6276496,0.64636487,0.6706755,0.48879656,0.6802451,0.6988242,0.6693837,0.58918023,0.6387376,0.73714334,0.52067494,0.6039668,0.6367904,0.6352072,0.7223989,0.80270755,0.6402885
epf,0.69183457,0.5750496,0.5590716,0.5377631,0.6008849,0.547871,0.4511425,0.6270531,0.5745393,0.6229294,0.7438411,0.615108,0.6173091,0.5268745,0.56579673,0.5307118,0.6385316,0.551737,0.6101294,0.5963407
epk,0.54845595,0.6764961,0.5551606,0.59543,0.62554276,0.60577995,0.5117232,0.7004537,0.6906066,0.6099789,0.5627277,0.6146184,0.6465143,0.49843448,0.53228986,0.5772347,0.6019802,0.5790973,0.6377094,0.5431028
epm,0.49724308,0.488406,0.5013609,0.47146907,0.49968216,0.61226505,0.47989818,0.48835814,0.50203276,0.5336876,0.48839217,0.46963164,0.5231029,0.517233,0.6138396,0.49066436,0.48600304,0.5319734,0.5472808,0.5298049
eqb,0.50531554,0.62793976,0.58475506,0.6072822,0.61637235,0.6276845,0.5076125,0.688093,0.6295972,0.62499726,0.62863374,0.5870976,0.6751098,0.4585458,0.553471,0.54510605,0.6723265,0.58904743,0.68631697,0.5992357
eqj,0.5305421,0.6907072,0.5981635,0.5054972,0.5601307,0.60738236,0.5398483,0.62964845,0.7101331,0.708225,0.52882624,0.57071245,0.6545456,0.56774247,0.5960084,0.5039125,0.56286854,0.5211788,0.64320314,0.49767375
eqk,0.5057583,0.68859375,0.63483196,0.6691461,0.5861863,0.6786121,0.48179507,0.5933758,0.6486411,0.66581947,0.5638653,0.539423,0.632421,0.51937306,0.61264527,0.60342795,0.5415494,0.63735217,0.6642813,0.5890218
era,0.7208636,0.5076207,0.48154068,0.50565475,0.561828,0.5106223,0.43564993,0.6429419,0.5293221,0.5549936,0.65023,0.5473199,0.5668366,0.47703367,0.50265956,0.51444215,0.6031936,0.5583352,0.53706074,0.63430285
erc,0.44004077,0.68638915,0.62131953,0.5390228,0.6935563,0.60905904,0.47786975,0.61121607,0.63167334,0.62397844,0.5575072,0.65711564,0.6421275,0.51462287,0.5306443,0.6161647,0.57528895,0.7529781,0.6603392,0.57613933
ern,0.61968064,0.51334554,0.5166077,0.51485157,0.6235453,0.5427776,0.4210839,0.6680881,0.53445894,0.5859624,0.6826055,0.59366167,0.590456,0.48568863,0.61143404,0.5272984,0.5919262,0.5892903,0.5512338,0.727011
ers,0.53635085,0.6342003,0.6452023,0.5435258,0.56192356,0.70736986,0.51336205,0.6236553,0.68442404,0.71737766,0.5377703,0.55519354,0.66252,0.52490747,0.6773881,0.55767065,0.57115215,0.6024495,0.67891693,0.54824334
ert,0.5254414,0.55856115,0.5555629,0.4567665,0.5612014,0.5324093,0.463066,0.6283941,0.5396088,0.6402954,0.48085988,0.6007458,0.6508003,0.5350807,0.53270626,0.5605101,0.59373295,0.5307078,0.57763857,0.48261446
esh,0.4026799,0.52396226,0.46560946,0.639436,0.47259873,0.5426359,0.41750905,0.5295848,0.5577746,0.43636817,0.5650571,0.51858824,0.48945224,0.47082186,0.45657742,0.56259763,0.48055908,0.63164425,0.5482297,0.5087979
esj,0.5570651,0.6597642,0.62349653,0.55224,0.6702611,0.61320996,0.47398874,0.7286003,0.6811444,0.65937734,0.5645386,0.68996954,0.7715977,0.53675777,0.5800947,0.61881554,0.65982276,0.6550077,0.6832961,0.6156165
esu,0.55494153,0.5154068,0.54854286,0.46709216,0.50787514,0.57718235,0.4655158,0.5476035,0.54785407,0.601336,0.4752624,0.5044216,0.58696026,0.5403614,0.6073658,0.4932609,0.51328063,0.48578852,0.5362947,0.51243305
eta,0.35919148,0.5580145,0.44669828,0.55213743,0.5529141,0.50782526,0.34207535,0.45031092,0.4892877,0.40559,0.48685393,0.39405295,0.47981745,0.32468876,0.41709673,0.5688874,0.471672,0.5608502,0.54151046,0.45519292
etb,0.47785926,0.5651704,0.5658339,0.5947613,0.53166455,0.5821299,0.44330922,0.569277,0.5241346,0.5250919,0.5289121,0.5821901,0.57449806,0.5041001,0.5273176,0.4960469,0.53612125,0.6051792,0.5828198,0.624158
ete,0.4697065,0.7256833,0.52036464,0.6951208,0.6288206,0.5967289,0.48378545,0.6210668,0.6647802,0.581986,0.6591676,0.558096,0.59641814,0.39621413,0.49461615,0.5975517,0.5454353,0.6348417,0.64609885,0.58619094
etk,0.50776047,0.67504275,0.59631646,0.5275175,0.60981727,0.5883811,0.454601,0.7019439,0.6537261,0.597191,0.6397062,0.5427976,0.66215426,0.44662374,0.54896563,0.50389844,0.6105369,0.5656953,0.6407868,0.58408546
etn,0.51519763,0.61031073,0.56520545,0.54256535,0.5810242,0.5523349,0.5274761,0.73984885,0.67426896,0.6493532,0.5419468,0.614233,0.66500145,0.498145,0.5363205,0.4912759,0.67789876,0.53289634,0.6632623,0.50290424
eur,0.6018162,0.6490635,0.65200686,0.60706675,0.626099,0.6427994,0.50850713,0.7164233,0.633126,0.69001013,0.638018,0.6649641,0.71823186,0.55842835,0.59828913,0.573419,0.6903437,0.6293544,0.65228915,0.58171034
euw,0.697541,0.5463169,0.55394685,0.5508291,0.6020193,0.5725572,0.4862309,0.6370524,0.5272886,0.60278016,0.66585696,0.6108671,0.5884409,0.54876506,0.619257,0.47229058,0.63165224,0.5313215,0.5585167,0.55130255
eva,0.509368,0.63358116,0.5940241,0.5791381,0.6362827,0.6236239,0.43393224,0.6180669,0.626929,0.6085685,0.46614355,0.59631246,0.65510905,0.463105,0.5669345,0.68926215,0.5410068,0.60093796,0.6256852,0.5584285
evm,0.48861897,0.55776024,0.5667672,0.48625633,0.63510823,0.5615876,0.4111606,0.5586,0.55223393,0.55637276,0.526568,0.52328134,0.61229247,0.4547608,0.5372437,0.63370574,0.56303203,0.64396846,0.59566987,0.5280863
evq,0.57928103,0.74005836,0.71152437,0.59946823,0.652702,0.7092608,0.5172418,0.69853145,0.74354464,0.76354253,0.62970984,0.66616523,0.7665917,0.5732812,0.6634302,0.6634793,0.6714247,0.6886839,0.73511904,0.6207113
evv,0.6624,0.5252497,0.47926307,0.49313742,0.6190865,0.5331281,0.46333608,0.6340596,0.52351904,0.5317793,0.7059003,0.5467172,0.5509867,0.48849303,0.49972773,0.55731034,0.6441348,0.553829,0.55300593,0.6997274
evw,0.56705415,0.648672,0.6519525,0.5663576,0.6223322,0.65544057,0.47929725,0.65252703,0.6518395,0.71017945,0.6235921,0.6424026,0.6840601,0.5662838,0.64361405,0.5959268,0.6053852,0.61482656,0.6216383,0.5885817
ewy,0.48324287,0.5683391,0.61990803,0.5009716,0.5297946,0.6495827,0.46487203,0.62345904,0.60158163,0.6424365,0.5182151,0.5328775,0.6604843,0.5642117,0.5958154,0.4600836,0.57703507,0.53911114,0.6541367,0.4962228
exa,0.5447083,0.5843028,0.59376144,0.51162595,0.6547015,0.5637747,0.45138475,0.6969432,0.5997132,0.62399685,0.6031325,0.7230078,0.65700656,0.5226097,0.5688505,0.5856717,0.62946326,0.6294365,0.60592455,0.637482
exn,0.39678818,0.55078554,0.5479101,0.5570977,0.5667143,0.55597407,0.39598244,0.46542582,0.50979143,0.422622,0.47504076,0.46368396,0.47112632,0.39407533,0.46407586,0.6285636,0.42585084,0.70279205,0.52514154,0.5223085
exp,0.5582717,0.72819144,0.7168526,0.5753199,0.66032183,0.65937287,0.51772463,0.7064361,0.78365993,0.8892766,0.5686942,0.64405704,0.80458707,0.55877906,0.6814892,0.59730685,0.6404502,0.63275015,0.7775263,0.5560597
exy,0.43299854,0.6063209,0.5508458,0.6645057,0.5492838,0.6019516,0.44091907,0.5497505,0.7041007,0.5896206,0.5108367,0.52202964,0.62091476,0.49376863,0.57316333,0.5689708,0.500539,0.6067217,0.6874483,0.5344349
eyc,0.66826296,0.5968586,0.54044986,0.53257,0.5810882,0.5602638,0.45745242,0.6353987,0.60988134,0.58407116,0.65751076,0.64551973,0.6126095,0.50609654,0.5299598,0.51001275,0.65418017,0.5329572,0.6054059,0.59131974
eyn,0.6802199,0.6073507,0.60264736,0.49538103,0.55394506,0.58285975,0.47452343,0.66368926,0.57810795,0.6731091,0.5905555,0.5907991,0.66060346,0.53288966,0.57502186,0.4905108,0.60410297,0.52494,0.5748831,0.531924
eza,0.58134544,0.6348611,0.62980723,0.5654281,0.5794797,0.67087066,0.47525346,0.62907606,0.6759185,0.67124516,0.576195,0.60037005,0.6665444,0.565648,0.6782304,0.5836937,0.56708485,0.63556755,0.63766086,0.5845568
ezc,0.5152794,0.5625792,0.54854554,0.5691559,0.6179877,0.56948364,0.5009471,0.6419939,0.56897366,0.56513375,0.5992822,0.530147,0.6454187,0.491588,0.5157619,0.5024945,0.6764825,0.5720974,0.61697364,0.5622651
ezn,0.48749942,0.71429974,0.62266195,0.58312434,0.60414344,0.6385603,0.48873946,0.69201493,0.80228746,0.69727045,0.5926348,0.58763,0.7476977,0.48977238,0.5819676,0.5730336,0.6085029,0.61938703,0.8298608,0.5740812
ezz,0.5388986,0.71310604,0.7101003,0.56752187,0.65019464,0.6700379,0.49976075,0.69973654,0.7535173,0.777784,0.5432269,0.6302649,0.8282035,0.5131578,0.6616329,0.60121876,0.638133,0.65200007,0.7598378,0.5665728
faa,0.31594485,0.52956545,0.41085947,0.5895504,0.43758756,0.48822388,0.348216,0.43159962,0.5327439,0.38086602,0.4341985,0.49818605,0.4483006,0.38041678,0.40702057,0.5138637,0.396837,0.597844,0.5663641,0.46458295
fae,0.45374134,0.57009935,0.56931436,0.50475496,0.53593856,0.6547396,0.47166777,0.5423965,0.56359273,0.5840611,0.49440852,0.50440025,0.591164,0.48839056,0.61362773,0.5275986,0.4897211,0.5914802,0.6169517,0.54111356
fbl,0.5544694,0.52309006,0.53961813,0.48222858,0.5650903,0.5297888,0.43859822,0.6285391,0.49528688,0.60580206,0.50132596,0.69674087,0.6106813,0.55356455,0.5444881,0.49207503,0.6484667,0.52168775,0.52068424,0.52517164
fbt,0.55334115,0.5949348,0.6373006,0.48476878,0.5574275,0.6592165,0.5109213,0.58542436,0.6134692,0.6723666,0.50218713,0.5669969,0.6444484,0.5949736,0.6661595,0.5144586,0.5792717,0.58916146,0.6096389,0.55431986
fby,0.49861392,0.7260367,0.6510307,0.53058827,0.54980975,0.65389645,0.503522,0.58896375,0.6585218,0.6812924,0.55506635,0.5527654,0.6746098,0.47865596,0.61854357,0.5711366,0.5417906,0.57954806,0.62071586,0.5004434
fcg,0.4713978,0.6264659,0.5361556,0.65798014,0.6612372,0.61536175,0.4935392,0.595296,0.62444013,0.5458647,0.5512186,0.610891,0.61214435,0.4930947,0.5151802,0.71442795,0.5415554,0.7478671,0.63783324,0.68245816
fch,0.5539961,0.5899402,0.5935586,0.53004926,0.5679146,0.6533103,0.44980052,0.6171861,0.62176913,0.61795956,0.58914626,0.58824265,0.6275483,0.54973197,0.6464242,0.5561609,0.5582617,0.6112581,0.59079295,0.5492071
fck,0.4703273,0.59240127,0.52292895,0.5325264,0.5537137,0.5620828,0.4107375,0.5016035,0.56975716,0.5483312,0.52427113,0.56616336,0.5735001,0.5144474,0.5358212,0.5974951,0.48297897,0.7401317,0.57625276,0.63467354
fcm,0.550932,0.74316055,0.65725327,0.61650515,0.66484064,0.6452346,0.5305719,0.7419179,0.80561334,0.7506438,0.5746894,0.59465235,0.79290915,0.5228503,0.6230985,0.6351143,0.65220016,0.6395518,0.7540869,0.56322134
fcq,0.5419526,0.72789335,0.6971868,0.6230002,0.65824986,0.6947196,0.48854333,0.67195624,0.72700423,0.7443024,0.6210154,0.67132914,0.7691633,0.5679652,0.6547037,0.68169594,0.6172251,0.7003082,0.72419584,0.60559475
fcr,0.43061543,0.5170469,0.4620167,0.58623534,0.5047771,0.542139,0.38556135,0.5218384,0.5318993,0.4833991,0.47625154,0.5311629,0.53396916,0.48077264,0.49987584,0.54466224,0.50532025,0.5915048,0.5508089,0.49381608
fct,0.4677114,0.6415126,0.57616913,0.5651611,0.6333872,0.5496613,0.43647635,0.6140784,0.6564889,0.6280666,0.5441428,0.67236817,0.6833401,0.46833944,0.5467359,0.62362975,0.58101183,0.561964,0.636483,0.5767769
fcw,0.6444656,0.5835252,0.5519909,0.57914937,0.66120195,0.57124984,0.45076248,0.65648174,0.6001711,0.62675166,0.6542516,0.62852347,0.63889575,0.46925974,0.5550999,0.59065235,0.63167053,0.5798025,0.60870427,0.6796508
fdl,0.54671645,0.64250964,0.60427773,0.64716506,0.60856414,0.61667037,0.45198506,0.6498045,0.6233201,0.6137606,0.6698159,0.5990722,0.6192068,0.48367113,0.59152895,0.50437796,0.637944,0.6370334,0.62747586,0.60624874
fdr,0.54455924,0.64633834,0.6703894,0.5073639,0.6580013,0.5959752,0.48395088,0.6369533,0.6472999,0.72965175,0.51916385,0.6773762,0.71458906,0.56400234,0.6314621,0.5350948,0.5989399,0.5927376,0.6372213,0.5648254
fds,0.4896124,0.5882713,0.4986364,0.4825101,0.5212395,0.59863234,0.47573647,0.46534148,0.52980417,0.49492246,0.4761981,0.52210414,0.50889623,0.6059841,0.48781613,0.59192723,0.4868597,0.6165761,0.5758504,0.5385514
fdv,0.46514314,0.50939715,0.50219554,0.5595609,0.6115541,0.51413846,0.43345457,0.54440796,0.5174479,0.50470865,0.5100967,0.5924318,0.5656798,0.48706412,0.46367595,0.5668268,0.5560616,0.6546992,0.57284814,0.5956194
fee,0.53671473,0.7584753,0.67243665,0.6706701,0.66461056,0.65845513,0.5151018,0.7355846,0.7707832,0.76553017,0.57958704,0.6065494,0.78149295,0.5369171,0.6267111,0.62376547,0.6401711,0.6770198,0.790865,0.5822114
fef,0.45270252,0.5486558,0.5707882,0.47832596,0.58761215,0.5216365,0.4077238,0.56908077,0.53330004,0.61254334,0.5181467,0.6733512,0.60670674,0.5164757,0.5881126,0.5322469,0.5518091,0.61242193,0.52020067,0.53075266
few,0.5429633,0.6450483,0.5679396,0.51992923,0.5526452,0.60619247,0.45934436,0.6136229,0.59561265,0.5804993,0.6680435,0.5257466,0.65477794,0.4875894,0.5362314,0.5435388,0.6463894,0.63598907,0.6957441,0.64968526
ffd,0.52060527,0.7294873,0.6332147,0.5952265,0.5982622,0.6307102,0.51227975,0.6246773,0.72501683,0.68969023,0.53073275,0.59571034,0.6791277,0.5367759,0.55719894,0.61019623,0.55872434,0.6264588,0.6457542,0.5110624
ffw,0.5434012,0.727533,0.64817303,0.67190397,0.7117553,0.63620913,0.48911476,0.71495485,0.7469115,0.7682428,0.60442483,0.6683149,0.77134836,0.533754,0.6340632,0.6443413,0.62530524,0.63756484,0.7185132,0.59058
ffx,0.6489128,0.60208875,0.5861409,0.4864077,0.65709966,0.5727157,0.48321986,0.67443436,0.58826464,0.66306937,0.5878302,0.6675981,0.691014,0.56163013,0.5874738,0.5774359,0.6508677,0.57944125,0.61097217,0.58348763
fgb,0.58925927,0.7174744,0.7064266,0.61766326,0.63442194,0.6842555,0.50845826,0.768008,0.7463388,0.7443099,0.5989489,0.6257209,0.79617214,0.58956635,0.67524254,0.6248395,0.6650115,0.65549016,0.7407515,0.5876098
fgf,0.4298688,0.6652467,0.5731749,0.57220966,0.6309935,0.60497046,0.45161265,0.53959745,0.6191619,0.5875746,0.5341909,0.5913866,0.60500985,0.44468772,0.52933526,0.7304765,0.5062618,0.78084487,0.6297074,0.555037
fgl,0.45633346,0.5657146,0.5779073,0.50011486,0.56106263,0.67325574,0.46815735,0.62704563,0.5965553,0.6170815,0.54309875,0.5838181,0.62228185,0.5107853,0.669091,0.50260955,0.58269584,0.56208146,0.5974448,0.5478932
fgo,0.45871866,0.6640464,0.5143361,0.5843552,0.6712029,0.57794154,0.40133584,0.5615743,0.5764144,0.5294788,0.53156453,0.6388689,0.59535474,0.4470097,0.49841017,0.72256756,0.52298915,0.6662205,0.6212082,0.60354555
fgt,0.7120557,0.5390896,0.48128825,0.4760552,0.5522355,0.51788646,0.42527384,0.61997813,0.52288836,0.5620025,0.67120004,0.5638985,0.5801425,0.49053854,0.528747,0.47062466,0.61079544,0.53139836,0.55717534,0.61852443
fgw,0.5836039,0.56187487,0.56788486,0.53522646,0.6924467,0.56591797,0.46599215,0.725492,0.5822715,0.6565643,0.58524203,0.6661328,0.7413992,0.55530024,0.5716761,0.5579287,0.7052344,0.55473226,0.6108283,0.6352641
fgx,0.57971823,0.5782809,0.615857,0.56778073,0.6273787,0.5707735,0.4478438,0.7038591,0.5813792,0.7190619,0.60759354,0.6499041,0.69567835,0.5379741,0.6063221,0.503729,0.6943293,0.54684955,0.57952595,0.5960661
fha,0.4365246,0.483543,0.49194142,0.41986346,0.45228982,0.53112024,0.47172803,0.494922,0.53023076,0.5210595,0.43864775,0.45316303,0.51994574,0.52722657,0.53041345,0.43359983,0.45693564,0.52384865,0.5310254,0.46070305
fhd,0.4576959,0.6895929,0.63057274,0.63738954,0.6028676,0.61020786,0.5063842,0.6429103,0.7344842,0.67656827,0.56038105,0.5670497,0.6566832,0.52466345,0.5819925,0.59809697,0.5385875,0.5935864,0.6463201,0.5194941
fhh,0.4639739,0.6334224,0.5141027,0.6282115,0.7072983,0.55460435,0.45345214,0.6551397,0.5749689,0.53192073,0.5595541,0.56154406,0.5674669,0.46150172,0.48756465,0.71286666,0.55533135,0.7283685,0.60532856,0.5678671
fhw,0.5806036,0.6967389,0.72669506,0.5399621,0.60146976,0.6458843,0.49483812,0.6822711,0.70981956,0.7593639,0.53382164,0.6360741,0.7547603,0.5727595,0.623615,0.5917145,0.6245484,0.6142435,0.67460656,0.5367872
fhz,0.48421466,0.5862088,0.51487195,0.6386385,0.6711979,0.55518687,0.4752065,0.66786325,0.6188646,0.533468,0.56161535,0.5788846,0.6198177,0.48944533,0.50234026,0.6436604,0.6004995,0.609215,0.6142368,0.6203199
fig,0.5114255,0.6900677,0.57713056,0.5337372,0.60252565,0.60168195,0.4336497,0.58498454,0.6255947,0.591928,0.48110837,0.5660512,0.6584945,0.48797113,0.5269868,0.77752316,0.5133869,0.626282,0.65247804,0.5509651
fij,0.5154913,0.6424755,0.657656,0.5368598,0.59781516,0.5997651,0.4182465,0.63747454,0.6640781,0.6659335,0.48742175,0.6074615,0.68739444,0.52606344,0.590647,0.68910617,0.56295013,0.6043115,0.62627584,0.5396314
fjh,0.43735892,0.5431156,0.50253206,0.49328753,0.48332772,0.6631431,0.40159935,0.5099774,0.5338616,0.51485395,0.48712665,0.46740964,0.5116944,0.4574895,0.58432513,0.48929042,0.44719678,0.6007579,0.5576214,0.5419185
fjk,0.5078014,0.67623615,0.6118494,0.5459151,0.5691278,0.63062537,0.49747318,0.64231753,0.723119,0.6488243,0.5393828,0.563821,0.69473714,0.5119912,0.58557415,0.5554322,0.6369742,0.6299391,0.7749237,0.56117433
fjn,0.6031991,0.68601465,0.67519176,0.6295797,0.6422778,0.7119499,0.4968818,0.71091706,0.72670215,0.7251942,0.6097842,0.6917578,0.7244488,0.5717642,0.6818721,0.62462145,0.6322546,0.66644347,0.68135446,0.63919914
fjz,0.6562292,0.5554222,0.5488789,0.5013091,0.55077726,0.55920136,0.46110928,0.6045992,0.5690878,0.64009416,0.5976417,0.5830592,0.66144186,0.48430228,0.5900904,0.53794414,0.6653056,0.5271971,0.61540294,0.5708113
fkh,0.5511036,0.6623907,0.6538459,0.55366504,0.602087,0.7064357,0.46249878,0.6328745,0.6756887,0.67789096,0.57765514,0.6352917,0.6887444,0.52788466,0.666974,0.58857036,0.5977472,0.656889,0.6779742,0.58144385
fkl,0.66016424,0.5602453,0.5914733,0.52576196,0.5791602,0.5511099,0.44312662,0.6883667,0.6287761,0.66241515,0.6050984,0.6529215,0.6745644,0.53530973,0.5671885,0.5048972,0.6752649,0.486903,0.6183421,0.544328
flj,0.48129243,0.5529964,0.50875425,0.60554636,0.6651187,0.60426164,0.5348259,0.6549882,0.5425548,0.55663806,0.6159273,0.62219757,0.59887105,0.5599305,0.542518,0.62146753,0.67857546,0.6606429,0.60898274,0.58282596
fmq,0.4361278,0.74537563,0.6007283,0.5926028,0.5545131,0.69660294,0.57904845,0.6309783,0.76293206,0.61696607,0.57654244,0.5002617,0.6434646,0.49629328,0.55167425,0.5705031,0.5857805,0.6063387,0.72184837,0.531004
fmr,0.49796778,0.59531385,0.50429523,0.5596654,0.74728984,0.5756719,0.5071385,0.6228517,0.5605093,0.5008635,0.5839943,0.5053571,0.5466598,0.50472605,0.5088581,0.62799156,0.5487593,0.7244078,0.5944833,0.5888602
fne,0.45417243,0.60116065,0.57078457,0.58028585,0.599985,0.576934,0.4832602,0.7234555,0.58220655,0.59209746,0.606585,0.67632455,0.5905412,0.5076027,0.552197,0.5239394,0.65092367,0.6271527,0.60069686,0.46773794
fnj,0.49651083,0.57246894,0.520393,0.4573371,0.48712602,0.6170505,0.505203,0.51806325,0.5470645,0.58759254,0.47311193,0.5041629,0.5605497,0.58751214,0.55744743,0.48200247,0.5128667,0.579263,0.579179,0.5075772
fnw,0.5205511,0.5975826,0.57724684,0.58605695,0.5616176,0.7019206,0.49465284,0.6078601,0.6347201,0.6252271,0.57379985,0.5647659,0.6435912,0.5405444,0.6579371,0.5706177,0.5497192,0.6134286,0.71448547,0.5988357
fob,0.5021742,0.6662278,0.60753524,0.5895688,0.70407814,0.5663626,0.44795522,0.6307495,0.6973641,0.68182814,0.52925247,0.66993546,0.745,0.5194148,0.57722306,0.62488776,0.59950805,0.5929565,0.70617306,0.5647222
foh,0.5915384,0.50061744,0.491705,0.5191274,0.6198181,0.4893267,0.43220043,0.666486,0.5566832,0.57865137,0.5413884,0.6340699,0.57105166,0.49324346,0.516309,0.5197693,0.5555772,0.5731011,0.543842,0.55887717
foi,0.6385549,0.6863845,0.6312659,0.67359185,0.6158095,0.6822649,0.5032848,0.7028238,0.7037724,0.68472517,0.6301172,0.65333176,0.71558285,0.52601063,0.6110826,0.6940998,0.6330963,0.66531676,0.7177163,0.64434934
fpa,0.49392468,0.5304242,0.58861107,0.4498126,0.5502938,0.6304488,0.43074328,0.575142,0.54407513,0.65505624,0.49997085,0.5587206,0.6335572,0.5345936,0.6229395,0.45806003,0.555014,0.48123032,0.5548261,0.5091371
fpi,0.56242543,0.6684,0.6253133,0.62725174,0.6616049,0.63393724,0.4781352,0.7395981,0.6664078,0.663728,0.6651436,0.7159453,0.70051646,0.5000093,0.600044,0.61913735,0.6760959,0.6366442,0.6689602,0.6223931
fpo,0.42075768,0.49026173,0.3919818,0.53632367,0.4926222,0.49120945,0.42339236,0.6325683,0.51867473,0.42640126,0.596141,0.47912598,0.4945677,0.39313683,0.4528296,0.49350613,0.58201826,0.5499592,0.58489275,0.663859
fps,0.47713074,0.5320865,0.5166259,0.48046198,0.51481724,0.63042146,0.5154003,0.53654665,0.5436263,0.5390665,0.5250394,0.49687856,0.53485996,0.57727015,0.5899987,0.49332768,0.5020139,0.55390704,0.56163037,0.5064002
fpv,0.55876696,0.6425352,0.5693945,0.63605464,0.6368236,0.61552787,0.53440106,0.7505559,0.6236509,0.6273467,0.66432536,0.6238722,0.66121817,0.5396819,0.55703527,0.57068336,0.67464834,0.6390965,0.6658622,0.5561194
fqf,0.49815738,0.6169245,0.60376555,0.5741251,0.5814533,0.5900312,0.41129866,0.5735533,0.5957493,0.5822364,0.5286418,0.5394961,0.628245,0.48649573,0.56774116,0.55739766,0.53294814,0.60779274,0.60988986,0.536468
fqs,0.54180896,0.59049535,0.6096592,0.639506,0.66450757,0.59139043,0.44894007,0.6675965,0.6160184,0.63910353,0.53804135,0.680259,0.6736525,0.56573284,0.58213735,0.6057689,0.6537932,0.6229584,0.60463923,0.61721814
frc,0.6583494,0.5196385,0.56394213,0.49267435,0.5727271,0.564978,0.50405526,0.71936667,0.6117254,0.62409395,0.5478169,0.60908735,0.6452917,0.5647552,0.6050658,0.45329303,0.6910404,0.48296085,0.58871835,0.5475468
frg,0.55441886,0.6056478,0.626466,0.5496881,0.62580156,0.7203508,0.47913694,0.63946503,0.60650176,0.6610101,0.5885494,0.6406919,0.65880877,0.5726335,0.71809024,0.56971776,0.59845865,0.6325476,0.60704255,0.6033259
frm,0.76590466,0.5237094,0.5479485,0.4783311,0.5736073,0.52489406,0.42661184,0.67937285,0.5496799,0.62236243,0.61609125,0.6115499,0.6608775,0.547598,0.57899475,0.45653006,0.6758668,0.5118027,0.56323993,0.59012455
fsd,0.5196561,0.67535186,0.58308613,0.5981347,0.6753647,0.6076038,0.53886896,0.73385763,0.62310684,0.6387287,0.5829635,0.64561945,0.63755375,0.44316605,0.5371804,0.56731117,0.62435377,0.6491052,0.5889785,0.50160754
fsj,0.4870819,0.6798634,0.6195404,0.6231324,0.7178408,0.5850325,0.4962749,0.6475404,0.6568006,0.6520113,0.5714508,0.6218828,0.64532757,0.48440805,0.5392863,0.72379386,0.623451,0.70367116,0.62577045,0.49175206
fso,0.47964263,0.7405482,0.5953143,0.6393011,0.7570157,0.60444456,0.49296635,0.6505981,0.7373866,0.69279814,0.5746352,0.64141953,0.707874,0.4943204,0.596895,0.6730723,0.6038915,0.6616387,0.69343567,0.5605366
fsv,0.4924196,0.5808743,0.54573685,0.5436836,0.6299404,0.56981856,0.41665483,0.5702297,0.5692322,0.53845084,0.5460113,0.65873635,0.59501314,0.47492513,0.5112148,0.67634356,0.5448838,0.6392055,0.59939075,0.62242
fsx,0.5604374,0.63091767,0.5629792,0.5698433,0.6518381,0.58136034,0.4803179,0.68199295,0.60989964,0.5951221,0.596731,0.61683995,0.617057,0.4698711,0.5301327,0.6008121,0.6354878,0.71447873,0.6323364,0.6048343
fsz,0.48776916,0.5849229,0.4893902,0.5397971,0.56971645,0.57388705,0.4425747,0.508026,0.55195004,0.48866895,0.5256958,0.5163385,0.5360824,0.50650704,0.49573785,0.6446724,0.47855207,0.7009752,0.5920109,0.63600826
fta,0.5058187,0.66187316,0.62714213,0.48097908,0.6864476,0.5754982,0.46210265,0.67413133,0.6393234,0.66622186,0.59730667,0.6327691,0.6812692,0.50171494,0.5631433,0.49822015,0.61701864,0.58562857,0.6300173,0.5946296
ftk,0.38928252,0.43910038,0.47424197,0.35250592,0.4263153,0.53419274,0.3649485,0.40012825,0.45078123,0.4476245,0.40950477,0.42628208,0.45711714,0.4445377,0.50500965,0.41281825,0.40243912,0.5109257,0.4593014,0.43198842
fuf,0.37572455,0.61060923,0.45513493,0.57480466,0.57327586,0.5622382,0.4184622,0.4902955,0.53677773,0.46856686,0.4724615,0.42805395,0.5133575,0.38601542,0.49051446,0.5991609,0.48649475,0.69233197,0.56036747,0.51447505
